"genenames","signed_p_Rp_WT_norvsOIR","signed_p_RPE_WT_norvsOIR","signed_p_SC_F_WT_norvsOIR","signed_p_Muller_WT_norvsOIR","signed_p_Microglia_WT_norvsOIR","signed_p_Cone_WT_norvsOIR","signed_p_BC_WT_norvsOIR","signed_p_AC_WT_norvsOIR","signed_p_Melano_WT_norvsOIR","signed_p_Immune_WT_norvsOIR","signed_p_Endo_WT_norvsOIR","signed_p_R_BC_WT_norvsOIR","signed_p_other_BCs_WT_norvsOIR"
"Ibtk",-0.76898346749922,0.309742390924096,0.102893183598277,0.292461549893862,-0.876077597328603,0.191648294768534,-0.486033835451147,0.157753323080532,0.136841655464596,-1.00157112119175,-0.749120825271271,0.271405434098525,-0.0558946862943684
"Ica1",0.408982953391529,0.385164812704244,-0.286785589730828,0.062132669381969,0.0317783981223649,-0.0564742682018477,-0.741727618118059,0.00280972224309404,0,0.308135067791026,-0.647622304857232,0.0120218318021522,-0.385160579958814
"Ica1l",-2.13012360329977,0,0.111544678320415,0.356428099417734,-0.953755071703609,-0.575616344328498,-0.784657120403193,0.852158842898947,0,0,0.71379439319811,0.306803102088133,0.19577095311714
"Icam1",0.20677224544013,-0.119657504785582,1.35206925578621,1.12022691077822,-1.24854590659564,0.75493607873585,0,0.742023495202219,-0.166168143706622,0.253082395945921,0.286487791425707,-0.398912934352276,0
"Icam2",0.934498321806141,0.464192396772102,0.905717659087501,-0.111862981393476,0.0697915528103143,0.00958038134154453,0.115598805277682,0.742023495202219,0.259793667322702,-0.408747287491664,-0.335404169811368,0,-0.85151044206905
"Icam4",0.601077024341453,0,0.455802867424332,1.15208886476881,0.0648318696853412,0,0,0.742023495202219,0.259793667322702,-0.229805776047707,-0.269208650049191,0.0681919417418856,0
"Icam5",-0.466541838470236,0.22550944589972,0.212657250981258,0.200391364604827,0.365486723789742,0.461328107936453,-0.59418977330657,-0.0231788676040056,0,0.0108440043999982,0.432771932265703,0.56639652940559,0.730003056815884
"Ice1",2.453086800277,-0.0817636453203271,0.275562432425574,0.920136955369108,-1.79576692243967,-0.00117085530432552,0.497688306134086,0.953649229916464,-0.336842165428982,-0.773639393422516,0.291858157641344,0.964940352363546,0.186909951796878
"Ice2",-0.401009493349168,0.237173485889878,0.133086248270517,-0.0389685995033675,-0.294381805265264,-0.00120184586134405,0.20285457932584,-1.05455363539288,-0.061520524415098,0.360500083089785,0.211205392707811,-0.337815344662399,0.133391934631013
"Ick",-0.53977962829207,-0.0878550074107795,0.331074924447329,0.558935752499611,-1.77449847737237,0.04970841508668,0.272464814394428,0.140098777401743,-1.45726735336366,-0.00387728135994751,-0.155534034631893,0.0217981483617227,-0.111048448436108
"Icmt",-1.6781506792656,0.482004436120138,0.703130466014473,0.185579289108951,-0.394710046295182,0.568431926012823,-0.295938389984671,0.105031091243641,-0.784501518828652,0,0.105645808581982,-0.153311877300753,-1.58642524409354
"Icos",0,0.480509713775952,0.416014395057267,0,-0.675558800794163,0,0,0,0,0,0.432771932265703,0,0
"Icosl",0.436556904328463,0.22550944589972,-0.790905911645916,0.209086036631866,-2.06847324593188,-0.51182261397306,0,-0.860372594473411,0.0379778934208706,-0.582964578907811,0.0227398757690313,0,0
"Ict1os",0,0,0,0,0,0,0,0,0,0,0,0,0
"Id1",0.806441567545279,1.22433919901608,0.366438314304222,-2.9425269959822,0.16658049048998,1.53934399188991,0.0149777615083788,0.444135846964757,-0.154203937499843,-0.41333772637737,-0.364997073262346,0.919484537609334,-0.499435184341675
"Id2",-1.59640258417553,2.14984808867948,0.296050700730206,-5.17693347530612,1.29997509841073,0.526000475835661,-0.294715993053265,-0.100102731300576,-1.16066011123072,-1.15701536656482,-0.274833311467671,-0.659895333238492,0.194367083548741
"Id3",0.917886260204151,3.11495845008038,-0.338305784754077,-1.17266420942506,-0.269642562428095,0.736822383121315,-0.17502766612123,0.730564512300558,-0.355229348822706,-2.24754060892145,0.177566355131209,0.0934157664018014,0.105494528362638
"Id4",0.11042693710422,0.386800958544239,-0.294211944468555,-1.54930841807286,-0.610681605453025,0.461328107936453,0,-0.249270179570482,-1.29055844571149,-0.308135067791026,-0.724936726577938,0.117603187674713,0.431488329433793
"Ide",-0.324789964737954,0.714949488436793,0.257581337201183,-4.06970938370493,-0.780693982516787,0.689204863346309,2.49922208700828,0.0806045773157588,-0.279981437701641,-0.394983854989601,0.868602494316834,0.317661954520886,-1.46796666228214
"Idh1",-1.26890572605673,1.19219224944909,0.484449960279503,-0.458920917915467,0.197765674272213,-0.118255532755971,1.25944944859465,-0.755860646118588,0.0703228994559189,-1.15811490766783,0.0173560870756586,-0.331674890439353,0
"Idh2",0.336433298063823,-0.529144003390146,0.378604060986329,-0.365452243230542,-1.33426241685831,0.738260021354183,1.31737328616535,-1.43805217640314,-0.447514095166118,-0.147073501875206,0.112732683814387,-0.154330848331152,0.120246635524115
"Idh3a",-3.79214151421062,-0.203989173121182,-0.0485015458056962,0.209909065286688,0.0527283167921312,-0.309104922559753,0.116318230528073,0.0808938790649123,-0.176911120589727,-0.756447986546671,0.312524228293751,-0.346829036659066,0.392863200544162
"Idh3b",-1.36263459255902,2.74213271041936,0.0561940837865101,-0.769224871958626,0.0249055742511918,0.221122095044754,-0.496957308657812,0.069518270793382,-0.287257447889866,-0.399692302774746,1.32915956727343,-1.54402652160156,-0.00509484424733536
"Idh3g",-2.30063842314211,-0.625468400766801,0.736522372135786,-0.703669451522989,-1.79784131301478,0.0938926288201845,-1.20842924243195,-0.563283300076026,-0.265729947175095,0.210142523792424,-0.0440100391597069,0,-0.0480152374090384
"Idi1",-0.613419002192875,0.507847580793456,-0.634919567807161,-1.51786616184456,-1.49065199432801,-0.149522318626297,0.249596758229218,-0.217128404172338,0.563316711110842,-0.121764947824036,-0.0639344647817119,-0.606796090635525,-0.22437971354025
"Idi2",0,0,0,0,0,0,0,0,0,0,0,0,0
"Idnk",0.855003692752504,-0.267658314701882,0.0511000372796699,-0.679735803451318,-2.96820112881751,-0.346544594341666,0.17063018668534,0,-0.807936740252643,-0.492356072073344,-0.699157025149895,0.416908421276749,0.169079153733065
"Ido1",0,0,0.618078187603123,0,0,0,0,0,0,0,0,0,0
"Ido2",0,0,0.0891037678588133,0,0,0,0,0,0,0,0,0,0
"Ids",-0.273321974688241,-0.160256403456423,0.169408204010329,0.0410357716390299,0.453281942352425,0.16297378946286,-2.43818830557258,-0.595523653004644,-0.317889971193129,-2.44836971222181,-1.47594532885223,-0.86279219691622,0.132708163559377
"Idua",-1.86593605300255,1.60387719153739,-0.316188068739635,0.102845528413743,-1.4234600372894,0,0.899778880747204,0.916178637563075,-0.127541641693098,0.010779420851586,-0.58145686361685,-2.25056803730984,-0.107463238612902
"Ier2",-0.888442933899296,-0.564674103202326,-0.0463609627615702,0.175215757845078,-5.35246910566989,0.578616253428721,1.01346991633203,0,-0.0619184286677926,-3.52173362719161,-0.183579682775893,-0.18745855801334,0.0783556719523022
"Ier3",0.477135784830542,0.185192423558923,0.0656833641758332,9.71195189963615,-2.44339828476394,0.887839243439332,0.402792463805546,0.807783516096072,0.195746700479297,-0.195781342400538,-0.745099170639769,1.95586374122021,-0.0717607235230738
"Ier3ip1",-0.423087684002569,-0.406624932005765,0.0467287172136145,0.57917584574209,0.128172369756513,0.00367880870710519,-0.0504919386016593,0.74349425650982,0.409702172617372,0.129730254749412,-0.0318076458520468,0.407878686056344,-0.783915939185348
"Ier5",0.670578380063317,0.244370868066267,0.0696315444094388,0.277907537456928,-2.16134152347344,0.468351830063647,-0.469865245015449,0.031259791095357,-1.18761699037026,-0.0807352688283559,0.00901386755630806,0.56639652940559,0.352441773353817
"Ier5l",-0.964947215659993,0,1.30506952654434,1.19917356737633,-0.972157683089139,0,0.482899629674305,0.0935469851825314,0,-0.138963468002824,-0.359668110442397,0.956617101082366,-0.105494528362638
"Iffo1",-0.267661829185729,-0.0245081482839064,0.272260543804746,0.118130420912807,-1.36475331762574,0.24191383604109,-0.440270469851591,0.341031781733801,-0.650843159653067,-0.714724046971126,-2.48300060123104,0.273893757644596,-0.107358929365997
"Iffo2",0.905283569232565,1.79548164730328,1.48112593029411,2.60924502714574,-3.45842441055257,0.899156620261129,-0.735295333404007,0.582596316065144,-2.25325734755588,-0.0728614159128097,-0.590881605445154,0.513721758553783,-0.00602954841781876
"Ifi202b",0,0,0,0.691727472455935,0,0,0,0,0,0,0,0,0
"Ifi203",0.262863811398257,0.480509713775952,-0.0930470065673838,0,-0.402426752582915,0,0,-0.518481918457214,0,-0.171147370356595,-0.763531436639445,0,0
"Ifi204",0.601077024341453,0,1.46623674456474,0,0.487136979253579,0.75493607873585,0,0,0,-1.12668479527334,0.71379439319811,0,0
"Ifi205",-0.660186047826332,0,0.618078187603123,0,-0.00678041761209654,0,0,0,0,-0.896979552856772,0,0,0
"Ifi206",0.380116440005269,0,0,0,0.312356176146918,0,0,0,0,-0.308135067791026,0,0,0
"Ifi207",0.404935447255297,-0.515231267959666,1.76590584621825,0,-0.0382011674772407,0,0,0,0,-0.125685685160379,0,0,0
"Ifi208",0,0.480509713775952,0,0,-0.323264572768972,0,0,0,0,-0.308135067791026,-0.530504997020365,0,0
"Ifi209",0.380116440005269,0.480509713775952,0,0,-0.459440318187573,0,0,0,0,-0.308294677782252,0,0,0
"Ifi211",-0.380116440005269,0.480509713775952,0.441573885356982,0,-0.359609571628225,0,0,0,0,-0.719338058941307,0.432771932265703,0,0
"Ifi213",0.380116440005269,0.480509713775952,0,0,0.0585387020962285,0,0,0,0,-0.103883751858476,-0.530504997020365,0,0
"Ifi214",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifi27",-0.397043650694479,1.12192203237738,0.23086127926097,-0.250627314290602,-1.36884114331128,0.461328107936453,1.64894938550823,-0.693731083222768,1.20030132378927,1.14363699169557,-0.0179057059158995,0,0.431488329433793
"Ifi27l2a",1.66908616942399,1.53463280487769,1.09593434542285,-0.356428099417734,1.19614393069065,0,0,0,0.899361705935907,-1.05478273227138,-0.316230032717806,0,0
"Ifi27l2b",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifi30",-0.0205309455408889,0.972254002497759,-0.0811689720250142,-0.589211633102674,1.47105624672236,-0.178577917521404,0.175900369786052,-0.382856293841167,0.0787590339014736,0.0533010107710361,0.0619766108500479,0.0825249690162042,-0.0686194664444521
"Ifi35",0.722036250932627,0.77830784016775,0.568570043241286,0.303997747563223,-1.11543237244082,0.461328107936453,0.0708666817571481,0.182240760977756,-0.392303118962606,0.73861708350746,-0.0272103108809767,-0.0477294406591531,0
"Ifi44",0,0.480509713775952,0.164617064608356,0,-0.675558800794163,0,0,0,0.259793667322702,0,-0.470109125630373,0,0
"Ifi44l",0,0,0,0.691727472455935,0,0,0,0,0,0,0,0,0
"Ifi47",-0.380116440005269,0.561408625850834,-0.107341278781433,0.691727472455935,-0.511227651044359,0,0,0,-0.548149515778771,-0.521295151013681,0.355569157183138,0,0
"Ifih1",0.933999088486023,1.17283092781118,0.732653742372324,-0.256337949687391,-1.33675922887153,-0.0193694717981585,0,0.322662301289338,0.346041933458981,-0.486046147149381,0.0373312383898799,0,0
"Ifit1",0.0864665466997208,0.098460179446584,-0.207556586861437,-0.723275307301383,-0.137212759558423,0,0,0,0.75384535766651,0.0108440043999982,0.175199689874118,0,0
"Ifit1bl1",0,0.480509713775952,-0.50184960785484,0.691727472455935,-0.576491088771401,0,0,0.167257363015108,0,-0.308135067791026,0,0,0
"Ifit1bl2",0,-0.0130480687581163,0.0852327836457046,0.827853169409666,0,0,0,0.322662301289338,0,0.308135067791026,0,0,0
"Ifit2",0.607578448557288,-0.396333167617001,-0.4051538795997,1.58767914441567,0.435754027898652,0,-0.402631722268387,0.0672108004587717,0.0578037087161557,0,-0.886197897399964,-0.398912934352276,0
"Ifit3",0.293798015587895,1.21006823332669,1.37148779853891,-1.54387601412523,-0.692512298783949,1.02414357567182,-0.776455048833541,-0.693731083222768,0.731775880093236,-0.308135067791026,0.027343423369936,0,0
"Ifit3b",-0.12570974934852,-0.0974528448651016,2.75049825008392,-0.840812973798189,-0.137212759558423,0,-0.59418977330657,0.322662301289338,-0.0587120159608208,-0.308135067791026,0.179842805053216,0,0.431488329433793
"Ifitm1",0.262569746156301,0.699333188487271,-0.0703255992585837,-0.156980760825305,-0.964017270419632,0.461328107936453,0,0.322662301289338,0,-0.307035908628601,-0.336121687108069,0,0
"Ifitm10",-0.593461177256855,1.99910564835581,0.731324641391349,3.21764350410604,-1.44966974890392,-0.702245700452999,0.134595526794389,-1.34333652392279,-0.675072662181267,0.303529227061025,0.314178459132292,0.0563580942341837,-0.830225844473366
"Ifitm2",0.667388004529197,-0.884188563794862,-0.109725760697583,1.02969352207718,-1.78146867714003,0.678768199694724,0,-0.664320489638416,0.0296153692174701,-0.510154513751914,0.0909252309723242,0.397461627127054,0
"Ifitm3",0.229794290460254,0.814908923632202,0.140608600856487,-0.180867580174599,-0.612097381144182,0.75493607873585,0.643401885259761,1.25797787706373,2.37185684256076,-0.891954849462079,0.157124598734393,0.56639652940559,0
"Ifitm5",0,0,0.343570803882093,0,-0.33176845321733,0,0,0,0,-1.39779148729159,-0.0885491585367794,0,0
"Ifitm6",0.601077024341453,0.773421501374736,-0.635462898254168,0,-0.153602516808597,0,0,0.742023495202219,0,-0.877957149667704,0,0,0
"Ifitm7",-0.114900015455068,-0.515231267959666,0,0,0,0,0.366665077584099,0.285179827921161,0,0,0,-0.156170195652355,-0.564750942577263
"Ifna1",-0.660186047826332,0,0,0,0,0,0,0,0,0,0,0,0
"Ifna11",0.380116440005269,0,0,0,0,0,0,0,0,0,0,0,0
"Ifna12",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifna13",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifna14",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifna15",-0.114560356711201,0,0.618078187603123,0,0,0,0.366665077584099,0,0,0,0,0.0477294406591531,0
"Ifna16",0,0,0,0,0,-0.51182261397306,0,0,0,0,0,0.56639652940559,0
"Ifna2",0,0,0,0.691727472455935,0,0,0,0.322662301289338,0,0,0,0.0477294406591531,0
"Ifna4",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifna5",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifna6",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifna7",0,0,-0.39778930343576,0,0,0,0,0,0,0,0,0,0
"Ifna9",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifnab",-0.466956253864886,0,-0.39778930343576,0.691727472455935,0,0.461328107936453,0,0,0,0,0,0.956617101082366,0
"Ifnar1",0.361940248792413,2.10679327985624,-0.435523584606265,0.228718112008712,-0.235786983508908,1.40348605263479,-0.72895681466055,0.584981579899508,-0.386444684575196,-0.097692093740858,-1.14987329592753,0.257824344299551,0.609077191173399
"Ifnar2",-0.186426454115969,3.25888008271362,-0.0889131389637138,-1.08505307943848,0.983299916371272,0.53617584962415,0.116858702728731,0.0254216573856972,-0.447499460457329,-0.184450871628624,-0.280068692170298,0.382881699972478,-0.335538397001644
"Ifnb1",0,0,0,0,0,0,0,0,0,-0.771475345538785,0,0,0
"Ifne",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifng",-0.114560356711201,0,0,0,0,0,0,0,0,0,0,0,0
"Ifngas1",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifngr1",-0.0597814936027747,-0.0488974098490621,-0.157027673230652,-1.04274528780258,-2.79935589004515,0.463418000159436,-0.63795206243377,0.0369196738145851,-1.17597718606999,-0.949497108369559,0.288722778620673,0.494984714635926,-0.0104152307534666
"Ifngr2",-0.219244783744317,0.782178124619031,0.456205046355073,1.11259656645184,-0.754402250289051,0.414201930669922,0.140472543705783,-0.862355236799615,-0.100793759723052,-0.0367868512323119,0.284150675188462,-0.391784425779285,0.0654863909757388
"Ifnk",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifnl2",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifnl3",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifnlr1",-0.660186047826332,0.773421501374736,0.395151641941191,0.263208224598985,0,0.461328107936453,0,-0.518481918457214,0.192601881154242,0.66497612542256,-0.530504997020365,0,0
"Ifnz",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ifrd1",0.0217318869468225,1.28348828347418,0.977434118872645,0.494869998994705,-0.124471852986698,0.23668730650148,-0.230634500520765,-0.143708376631189,-0.191170129536444,-0.657685782854285,-0.606053847787638,-0.146947144219053,0.312673467367072
"Ifrd2",0.436888357207054,0.910813290176773,0.268288273093812,0.519934275612662,-0.771488877974055,-0.198798649801327,-0.273032565372791,1.21579713833433,0.086423461478798,-0.735241107511278,-0.72715478218334,-0.0634642081503225,0.339675839470211
"Ift122",0.343175164342877,0.260392060195244,-0.0496418030997927,-0.27784952314572,-0.964017270419632,0.544831385226145,0.0151796030954591,0.601979217586638,0.269143259682271,-0.112918738932696,-0.515359290041858,0,-0.929623912050833
"Ift140",-2.29478548800751,0.325992841160577,0.215955908196414,-0.13569811982852,0.123745632680195,0.192680999517645,-2.15909899506355,0.674963611393003,-0.062241414700446,-0.062589757583839,0.0234175780425659,-0.257824344299551,-0.394388482585617
"Ift172",0.380554208917138,0.319920738727969,-0.42139234827351,0.0601727596416061,-0.13739300609898,0.0792359685149668,-0.474657501266964,-0.0759505881459426,0.0525984103303653,0.595943049018632,-0.168756639505089,0.096431467740042,0.0551233815594235
"Ift20",0.191758600242307,1.77804141887128,-0.00558255809817348,-0.356619587026786,0.208801091932502,0.348133401164867,-0.490605961947256,-0.547768824682185,0.348858023321484,0.231823978796329,-0.419669936700128,-0.751360347528004,0.133160136640385
"Ift22",-0.293207039705961,1.03820447121586,-0.190273388543903,0.044506438403602,0.0685013249114398,-1.94058452081271,2.12974611939049,0.134834150288854,-0.226667015517095,-1.19450200626654,-0.00280103094723162,-0.226260707559261,0.262375535933549
"Ift27",0.226337714660651,1.92117089497187,-0.0680810751340946,-0.777978672259154,-0.0388713200602486,-0.27162974836863,0.465785574279045,-0.28825032953033,0.264859737247172,0.326875742618358,0.416309832495394,0.0201896125021918,1.05991619043553
"Ift43",0.209351457353174,1.14496827090246,-0.202502282801106,-0.131539372299671,-0.128646182910344,0.0210625182188267,1.67897622207929,-0.0853906117404376,0.986662843461497,-0.307954729315901,-0.479082378506144,0.05538885361789,-0.0519667599176856
"Ift46",0.64759045423358,0.541222125955473,0.907456979158513,0.257592627865657,-0.584684222036995,-0.0513832847604225,-1.04358892279391,-0.25310611074268,-0.190410558775674,0.736234601848606,-2.29968142444158,0.361182545747031,2.22160349321598
"Ift52",-0.47696651963714,-0.0744399391054004,-0.113409918312737,-0.323463553246493,-0.646221947210929,0.391696147655427,-0.95170940760876,0,0.248155026577589,-0.459993316428347,-0.212510299795086,2.04105389434708,0.0606523513544015
"Ift57",7.51397330791595,3.80903993958207,-0.252470268748143,0.143129248581018,0.200823835618596,-0.126425377060009,0.09758457280427,-0.944942119975694,0.324635025767779,-0.0870418274384384,0.276881925130007,0.640846522645297,0.212657421048746
"Ift74",-0.250938988776225,0.688164062791828,0.104621964421041,0.0755804008168097,0.27260696531681,-0.0318344625686573,0.55486805380766,0.63860875088765,0.0886010422608332,-1.3164268132684,-0.225112360124663,0.639349351644168,2.00639527529852
"Ift80",-0.77884379804672,0.762595239640546,1.01317981034028,-0.0115497968028108,0.302817742208669,-0.843901132608265,-0.188071998598175,-0.0366564476574452,0.219423975054646,-1.3164268132684,0.136522979377098,0.23546014309831,0.372705155955691
"Ift81",-1.53433724488827,1.45627556224641,0.422479539294017,0.436041654369434,0.0468750267470338,0.0963585951139192,-0.134391204731616,-1.07640124925983,-1.11937659445526,-0.771475345538785,0.434041200408837,0.366165141111449,-1.39446870255915
